_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
904,904,1842.0,2476.0,634.0,2156.0,2284.0,2176.75,7.6734418869018555,-0.0007364484667778025,0.00625,0.0044878995307954025,0.0,8.578125,0.02777315402406052,30.037012577056885,33.48828125,124.76853227615356,5e-06,904.0,0.0,8.949999809265137,10.0,-10.0,8.949999809265137,10.0,-10.0,0.5446151494979858,0.878308892250061,-1.7888507843017578,0.5446151494979858,0.878308892250061,-1.7888507843017578,10.475000381469727,276.0,3.0,0.0,10.475000381469727,276.0,3.0,0.0,0.0,424.875,491.0,365.0,0.0,7.784925401210785e-05,0.6621171236038208,4.393682956695557,0.09616682678461075,0.125,9.522222196683288,33.59074508398771,3.39326348900795,0.0027235690504312515,24.186923986300826,0.06922062672674656,70.77182818762958,0.00012864544987678528,22.726067295186844,1.3889355682956717,0.0001564011169421874,17414.0,70.77182818762958,30.757295038769122,
905,905,1492.0,2871.0,1379.0,1982.0,2012.0,1999.75,7.633942604064941,-0.0008572035282850283,0.0,0.006892270687967539,0.0,8.5625,0.02554074560941316,30.037012577056885,33.48828125,124.6545877456665,5e-06,905.0,0.0,8.0625,10.0,-10.0,8.0625,10.0,-10.0,-0.8113628625869751,1.7888447046279907,-1.7888542413711548,-0.8113628625869751,1.7888447046279907,-1.7888542413711548,6.449999809265137,120.0,3.0,0.0,6.449999809265137,120.0,3.0,0.0,0.0,393.5,571.0,295.0,0.0,6.560049951076508e-05,0.34550875425338745,1.9510769844055176,0.09127016365528107,0.125,6.565823620185256,40.02698664367199,3.3938558232039213,0.0031048711389303207,24.148701533675194,0.07692980393767357,74.22210064157844,0.00010395795106887817,25.44892876040797,1.509482531171096,0.0001940787060213977,15998.0,74.22210064157844,26.942783654923414,
906,906,1763.0,4561.0,2798.0,2219.0,4117.0,2774.5,8.284828186035156,-0.0008354341983795157,0.007500000018626452,-0.012645419729233253,0.0,11.875,0.03370925923957552,30.037012577056885,33.48828125,124.80173873901367,5e-06,906.0,0.0,0.4981594979763031,10.0,-10.054677963256836,0.4981594979763031,10.0,-10.054677963256836,-1.6166942119598389,1.7888540029525757,-1.7888541221618652,-1.6166942119598389,1.7888540029525757,-1.7888541221618652,127.7750015258789,2048.0,2.0,0.05000000074505806,127.7750015258789,2048.0,2.0,0.05000000074505806,0.0,427.125,542.0,349.0,0.0,6.418488919734955e-05,9.90182113647461,32.50532531738281,0.10014887154102325,0.125,37.073197500780225,49.54446032643318,3.619530702009797,0.005519336089491844,26.189063815400004,0.07234335318207741,116.51102088205516,5.684979259967804e-05,7.253609372095524,1.1799001538745721,0.0002486635470126079,22196.0,116.51102088205516,23.81319791892171,
907,907,1331.0,3351.0,2020.0,2004.0,3111.0,2240.125,7.896869659423828,-0.0009653207473456916,0.00416666679084301,-0.020564334250593674,0.0,10.75,0.028021160878797025,30.037012577056885,33.48828125,124.8274154663086,5e-06,907.0,0.0,3.8607113361358643,10.0,-10.045731544494629,3.8607113361358643,10.0,-10.045731544494629,-1.6841360330581665,0.7302963137626648,-1.7888447046279907,-1.6841360330581665,0.7302963137626648,-1.7888447046279907,57.650001525878906,1417.0,2.0,0.0,57.650001525878906,1417.0,2.0,0.0,0.0,390.375,542.0,263.0,0.0,6.627850234508514e-05,4.368132591247559,22.281410217285156,0.08143016695976257,0.125,26.999698409810662,42.290022905915976,3.4974092934280634,0.004160244017839432,24.912003576755524,0.078968096524477,97.78935529664159,9.325705468654633e-05,11.70845551162648,1.3901011984127851,0.00023214351977230243,17921.0,97.78935529664159,22.90765690401206,
908,908,1628.0,3888.0,2260.0,2077.0,2346.0,2235.75,7.022890567779541,-0.0006744025647640234,0.003125,-0.008464543845911976,0.0,12.4375,0.028612371696375153,30.037012577056885,33.48828125,124.52613830566406,5e-06,908.0,0.0,7.412499904632568,10.0,-10.0,7.412499904632568,10.0,-10.0,-0.008846629410982132,1.7888542413711548,-1.7888447046279907,-0.008846629410982132,1.7888542413711548,-1.7888447046279907,3.6500000953674316,7.0,3.0,0.0,3.6500000953674316,7.0,3.0,0.0,0.0,443.5,773.0,322.0,0.0,6.539933383464813e-05,0.11903702467679977,0.20443841814994812,0.08575427532196045,0.125,5.030183980241418,45.20175915397704,3.3931190203875303,0.0034046079963445663,24.18401007167995,0.06568055413663387,77.88502073846757,6.444007158279419e-05,34.4533149331604,1.3521195388393128,0.00019035044148186102,17886.0,77.88502073846757,28.705776525469403,
909,909,1644.0,2089.0,445.0,1866.0,2046.0,1902.875,6.893285274505615,-0.0002910260111093535,0.0,-0.008756466981139965,0.0,9.0625,0.024140223658660052,30.037012577056885,33.48828125,124.73101997375488,5e-06,909.0,0.0,6.275000095367432,10.0,-10.0,6.275000095367432,10.0,-10.0,-1.1695092916488647,1.0954450368881226,-1.7888447046279907,-1.1695092916488647,1.0954450368881226,-1.7888447046279907,9.949999809265137,264.0,3.0,0.0,9.949999809265137,264.0,3.0,0.0,0.0,370.625,414.0,325.0,0.0,5.8006495237350464e-05,0.6149620413780212,4.210323810577393,0.07963697612285614,0.125,8.626459708437324,34.66849511861801,3.4482527002692223,0.0033645126968622208,24.25812143832445,0.07149719260632992,71.08452381752431,5.537644028663635e-05,21.67452188049579,1.593517797958645,0.00022101508880392962,15223.0,71.08452381752431,26.76918825375726,
910,910,1171.0,3156.0,1985.0,2030.0,2365.0,2082.5,6.621756076812744,-8.423194289207403e-05,0.0,-0.005954740829474758,0.0,7.9375,0.0261790883728083,30.037012577056885,33.48828125,124.76050567626953,5e-06,910.0,0.0,7.282954216003418,10.0,-10.0,7.282954216003418,10.0,-10.0,0.5569124221801758,1.7888447046279907,-1.7888447046279907,0.5569124221801758,1.7888447046279907,-1.7888447046279907,19.75,667.0,3.0,0.0,19.75,667.0,3.0,0.0,0.0,396.75,628.0,231.0,0.0,6.167218089103699e-05,1.3942182064056396,10.466797828674316,0.07552343606948853,0.125,14.84013351611793,42.88288418389857,3.3911681585013866,0.0035773739218711853,24.57663920521736,0.06807191297411919,85.7705786190927,5.356036126613617e-05,18.784979134326495,1.4751884276841154,0.00021472832664292828,16660.0,85.7705786190927,24.279887503713674,
911,911,1296.0,1948.0,652.0,1639.0,1664.0,1654.25,6.444162845611572,-0.000275573432445525,0.0,0.010257003243896178,0.0,10.0,0.021019135823000204,30.037012577056885,33.48828125,125.45442962646484,5e-06,911.0,0.0,9.412500381469727,10.0,0.0,9.412500381469727,10.0,0.0,-0.023377299308776855,1.0954439640045166,-1.7888540029525757,-0.023377299308776855,1.0954439640045166,-1.7888540029525757,3.4749999046325684,9.0,3.0,0.0,3.4749999046325684,9.0,3.0,0.0,0.0,327.375,385.0,256.0,0.0,6.815977394580841e-05,0.10400471091270447,0.17472511529922485,0.07737016677856445,0.125,5.145411534234881,37.370013823732734,3.37578846514225,0.0029473919421434402,24.117233922705054,0.06635272316634655,70.08548169396818,5.4854899644851685e-05,37.01734916715742,1.8223691947034195,0.00022271361207068462,13234.0,70.08548169396818,23.603319261232546,
912,912,1656.0,3591.0,1935.0,1953.0,2964.0,2093.25,7.367063045501709,-0.0004685547947883617,0.00078125,0.025795292749535292,0.0,10.3125,0.026683627054305915,30.037012577056885,33.48828125,125.31211757659912,5e-06,912.0,0.0,7.985833644866943,10.0,-10.066666603088379,7.985833644866943,10.0,-10.066666603088379,-1.4734373092651367,1.7888447046279907,-1.7888542413711548,-1.4734373092651367,1.7888447046279907,-1.7888542413711548,31.149999618530273,1043.0,3.0,0.0,31.149999618530273,1043.0,3.0,0.0,0.0,387.5,507.0,318.0,0.0,6.251037120819092e-05,2.2861833572387695,16.538429260253906,0.07528908550739288,0.125,21.352811567485332,38.991746947169304,3.4761465284973383,0.004803858697414398,24.30732356198132,0.08198869973421097,88.22441951744258,5.8904290199279785e-05,17.137087935381487,1.4515301302986576,0.00028686603949685884,16746.0,88.22441951744258,23.726424174274673,
913,913,1579.0,3135.0,1556.0,2189.0,2248.0,2214.75,7.615614414215088,-0.00021169729530811295,0.00416666679084301,0.06236811064882204,0.0,5.328125,0.02826051345072799,30.037012577056885,33.48828125,125.35285186767578,5e-06,913.0,0.0,4.900000095367432,10.0,-10.0,4.900000095367432,10.0,-10.0,0.05995132029056549,0.730293333530426,-1.7888447046279907,0.05995132029056549,0.730293333530426,-1.7888447046279907,4.449999809265137,32.0,3.0,0.0,4.449999809265137,32.0,3.0,0.0,0.0,438.5,624.0,310.0,0.0,6.250478327274323e-05,0.21102623641490936,0.5438411831855774,0.0842762440443039,0.125,5.274777743965387,39.98411329835653,3.436278620734811,0.004955774173140526,24.23932828567922,0.08591260574758053,73.03394563123584,0.00014268234372138977,29.63358283126622,1.3680623256394187,0.00027970279789708353,17718.0,73.03394563123584,30.324939736691086,
914,914,1605.0,6426.0,4821.0,2413.0,4463.0,2806.75,8.54121208190918,-0.000587399899959562,0.05000000149011612,0.04987708606131491,0.0,14.25,0.0345374773490436,30.037012577056885,33.48828125,124.81960487365723,5e-06,914.0,0.0,6.941448211669922,10.0,-10.042076110839844,6.941448211669922,10.0,-10.042076110839844,-1.2551816701889038,1.7888447046279907,-1.7888542413711548,-1.2551816701889038,1.7888447046279907,-1.7888542413711548,78.5999984741211,2048.0,2.0,0.02500000037252903,78.5999984741211,2048.0,2.0,0.02500000037252903,0.0,482.75,867.0,318.0,0.0,6.175413727760315e-05,6.025238037109375,32.63538360595703,0.07413047552108765,0.125,37.07932734116912,46.36241494119167,3.56146146543324,0.005570055916905403,25.79882076010108,0.07959432527422905,112.89522762410343,8.614547550678253e-05,11.79367917976117,1.1489632475327818,0.00024806519626371264,22454.0,112.89522762410343,24.86154693221728,
915,915,1680.0,2178.0,498.0,1913.0,1926.0,1919.5,8.65481185913086,-0.0012364095449447596,0.03541666753590107,-0.006879178670351394,0.0,10.0,0.02465884567318006,30.037012577056885,33.48828125,124.80697822570801,5e-06,915.0,0.0,1.0625,10.0,-10.0,1.0625,10.0,-10.0,-0.02314157411456108,1.7888542413711548,-1.7880597114562988,-0.02314157411456108,1.7888542413711548,-1.7880597114562988,4.650000095367432,32.0,3.0,0.0,4.650000095367432,32.0,3.0,0.0,0.0,379.25,432.0,331.0,0.0,6.172992289066315e-05,0.1737394779920578,0.5380364656448364,0.08086885511875153,0.125,4.780315851792693,41.390201497823,3.4329403210431337,0.0035060346126556396,24.172497181221843,0.07256390526890755,73.86277090199292,0.00014017708599567413,25.700622859100502,1.5741402175841261,0.00022831691929250063,15356.0,73.86277090199292,25.987381417723245,
916,916,1237.0,3722.0,2485.0,1926.0,3695.0,2245.625,8.241068840026855,-0.0006177596747875203,0.0,0.008526346746657509,0.0,9.6875,0.028241102318472742,30.037012577056885,33.48828125,124.77802896499634,5e-06,916.0,0.0,7.037499904632568,10.0,-10.0,7.037499904632568,10.0,-10.0,0.11150263249874115,1.7888542413711548,-1.7888528108596802,0.11150263249874115,1.7888542413711548,-1.7888528108596802,73.0,2048.0,2.0,0.02500000037252903,73.0,2048.0,2.0,0.02500000037252903,0.0,376.125,587.0,243.0,0.0,6.784312427043915e-05,5.568263053894043,32.32939147949219,0.07509332150220871,0.125,36.71261181682348,37.00593770109117,3.5453003365546465,0.004461817443370819,24.967713106423616,0.07148232869803905,102.31505289301276,5.5441632866859436e-05,12.57281226603544,1.389797556717151,0.0002483616723279053,17965.0,102.31505289301276,21.948138973726287,
917,917,2030.0,3135.0,1105.0,2500.0,2530.0,2525.25,8.067300796508789,-0.0016446576267480865,0.02543103522621095,0.014308574656024576,0.0,10.125,0.031686972823274526,30.037012577056885,33.48828125,124.8129153251648,5e-06,917.0,0.0,4.362500190734863,10.0,-10.0,4.362500190734863,10.0,-10.0,-0.1702202558517456,1.7888447046279907,-1.4342718124389648,-0.1702202558517456,1.7888447046279907,-1.4342718124389648,6.800000190734863,62.0,3.0,0.0,6.800000190734863,62.0,3.0,0.0,0.0,498.25,624.0,401.0,0.0,6.313994526863098e-05,0.3462299704551697,1.098839521408081,0.08041220158338547,0.125,5.358688417822123,36.26307606883347,3.4146709591150284,0.0035149604082107544,24.705086141824722,0.0680771041661501,69.82074676267803,6.133131682872772e-05,19.701060359640156,1.2229029869233108,0.00017399071419714655,20202.0,69.82074676267803,36.16761660518141,
918,918,1263.0,2512.0,1249.0,1810.0,1887.0,1849.5,6.971932411193848,-0.0010971365123987199,0.05812500137835741,-0.020167806785320864,0.0,15.1875,0.023695863038720302,30.037012577056885,33.48828125,124.79850387573242,5e-06,918.0,0.0,5.512499809265137,10.0,-10.0,5.512499809265137,10.0,-10.0,-0.181507870554924,1.0954416990280151,-1.7888541221618652,-0.181507870554924,1.0954416990280151,-1.7888541221618652,7.900000095367432,135.0,2.0,0.0,7.900000095367432,135.0,2.0,0.0,0.0,362.0,499.0,247.0,0.0,6.656721234321594e-05,0.4575749337673187,2.1761443614959717,0.0762815847992897,0.125,7.153858564794064,43.75907536782324,3.366667227819562,0.003570137545466423,24.011159002780914,0.06371668726205826,78.36551559902728,5.751848220825195e-05,22.638792926563493,1.6228142067302591,0.00024129072353787666,14796.0,78.36551559902728,23.60094214735132,
919,919,1505.0,7610.0,6105.0,2441.0,4365.0,3381.125,7.127741813659668,-0.00021190486848354507,0.008541666809469462,-0.003284016525140032,0.0,11.1875,0.04132088824599351,30.037012577056885,33.48828125,125.27625846862793,5e-06,919.0,0.0,9.386507034301758,10.0,-10.0,9.386507034301758,10.0,-10.0,-0.8005083203315735,0.730293333530426,-1.7888542413711548,-0.8005083203315735,0.730293333530426,-1.7888542413711548,208.35000610351562,2048.0,2.0,0.10000000149011612,208.35000610351562,2048.0,2.0,0.10000000149011612,0.0,467.875,843.0,297.0,0.0,6.720423698425293e-05,12.541315078735352,34.369529724121094,0.08256436884403229,0.125,38.71701189130545,53.086631800979376,3.69274484179914,0.005400016903877258,26.7698397282511,0.08410200476646423,122.36334791220725,5.642883479595184e-05,4.645669773374784,0.9896794605438686,0.00019963831948971341,27049.0,122.36334791220725,27.631844483577513,
920,920,1428.0,4275.0,2847.0,2276.0,2409.0,2324.0,6.375506401062012,-0.0003611835837364186,0.0,-0.005055404662562069,0.0,10.03125,0.029142027895093292,30.037012577056885,33.48828125,125.50094223022461,5e-06,920.0,0.0,2.112499952316284,10.0,-10.0,2.112499952316284,10.0,-10.0,-0.048989780247211456,1.7888542413711548,-1.7883237600326538,-0.048989780247211456,1.7888542413711548,-1.7883237600326538,7.300000190734863,56.0,2.0,0.0,7.300000190734863,56.0,2.0,0.0,0.0,457.5,852.0,282.0,0.0,0.00011993572115898132,0.3701339662075043,0.9864358305931091,0.11459311097860336,0.125,5.347749130800366,48.40712322667241,3.4436406772583723,0.003400184214115143,24.794339641928673,0.0699290968477726,82.07326565682888,5.749240517616272e-05,18.31420935205605,1.3336026055254235,0.00018288426280739796,18592.0,82.07326565682888,28.31616338647093,
921,921,1825.0,3435.0,1610.0,1915.0,3716.0,2155.125,6.053808689117432,-0.00021664850413799264,0.0,0.004790745645505012,0.0,15.0,0.027200751757958507,30.037012577056885,33.48828125,125.25898361206055,5e-06,921.0,0.0,9.474111557006836,10.0,4.0,9.474111557006836,10.0,4.0,1.3300119638442993,1.7888447046279907,-1.7787981033325195,1.3300119638442993,1.7888447046279907,-1.7787981033325195,55.525001525878906,2048.0,1.0,0.02500000037252903,55.525001525878906,2048.0,1.0,0.02500000037252903,0.0,375.5,470.0,275.0,0.0,7.577426731586456e-05,4.217559814453125,32.340599060058594,0.07907619327306747,0.125,36.67593005672097,40.46679826453328,3.5010266732424498,0.0040067750960588455,24.766799196600914,0.08654157631099224,105.50907036662102,7.923692464828491e-05,16.513250813471846,1.4365059565338967,0.0002323980683289163,17241.0,105.50907036662102,20.425968995001192,
922,922,1629.0,4205.0,2576.0,2040.0,3964.0,2979.75,6.9301438331604,-0.000570518225431442,0.0,0.0034721313379122874,0.0,19.6875,0.036126541487533956,30.037012577056885,33.48828125,124.93979787826538,5e-06,922.0,0.0,7.036712646484375,10.0,-10.031512260437012,7.036712646484375,10.0,-10.031512260437012,-0.6129762530326843,1.0954416990280151,-1.7888447046279907,-0.6129762530326843,1.0954416990280151,-1.7888447046279907,211.1999969482422,2048.0,3.0,0.10000000149011612,211.1999969482422,2048.0,3.0,0.10000000149011612,0.0,384.75,498.0,295.0,0.0,8.036568760871887e-05,16.426841735839844,32.34659957885742,0.08393143117427826,0.125,36.835701521486044,31.780012944713235,3.766298469156027,0.007303554564714432,26.701302407309413,0.08795796893537045,99.18667700141668,0.0001786351203918457,4.360286638433481,1.1201150435149514,0.00030638285782005333,23838.0,99.18667700141668,30.041837170907947,
923,923,1926.0,6815.0,4889.0,2316.0,4183.0,3488.0,7.455519676208496,-0.0010527300089597721,0.07560728281605407,-0.04052322858588013,0.0,10.28125,0.041973636611752255,30.037012577056885,33.48828125,125.02987289428711,5e-06,923.0,0.0,4.4200944900512695,10.0,-10.0819673538208,4.4200944900512695,10.0,-10.0819673538208,-0.5352081060409546,1.7888541221618652,-1.788817286491394,-0.5352081060409546,1.7888541221618652,-1.788817286491394,277.2250061035156,2048.0,3.0,0.10000000149011612,277.2250061035156,2048.0,3.0,0.10000000149011612,0.0,420.375,542.0,334.0,0.0,8.907914161682129e-05,14.863130569458008,34.35009765625,0.0817960649728775,0.125,38.72708835080266,40.163767552003264,3.7326058447360992,0.00488591194152832,27.08442654274404,0.08033114857971668,109.80097206309438,5.613267421722412e-05,3.492387803300808,0.970628818188935,0.00017509718827151378,27904.0,109.80097206309438,31.766567585537477,
924,924,1480.0,2375.0,895.0,1880.0,2018.0,1912.5,5.917928695678711,-0.00019952297210693511,0.00416666679084301,-0.012855069368197292,0.0,11.46875,0.02468259981481709,30.037012577056885,33.48828125,125.05336380004883,5e-06,924.0,0.0,5.637499809265137,10.0,-10.0,5.637499809265137,10.0,-10.0,-1.1286115646362305,1.7888447046279907,-1.7888542413711548,-1.1286115646362305,1.7888447046279907,-1.7888542413711548,12.375,273.0,3.0,0.0,12.375,273.0,3.0,0.0,0.0,370.125,467.0,293.0,0.0,9.29422676563263e-05,0.7912170886993408,4.299368858337402,0.0722920298576355,0.125,8.774787653237581,44.338176703080535,3.3702213522046804,0.0035984478890895844,23.851508049294353,0.07415260933339596,80.41985595598817,5.771219730377197e-05,17.726843743914305,1.558922094725121,0.0002351926724895153,15300.0,80.41985595598817,23.781440258319595,
925,925,1315.0,4599.0,3284.0,1822.0,3720.0,2726.0,6.144827842712402,-0.0005037632584571836,0.02083333395421505,-0.031578793306834996,0.0,10.125,0.033009663459349275,30.037012577056885,33.48828125,125.08905410766602,5e-06,925.0,0.0,3.586038112640381,10.0,-10.03073787689209,3.586038112640381,10.0,-10.03073787689209,-0.9882807731628418,1.7888520956039429,-1.7888542413711548,-0.9882807731628418,1.7888520956039429,-1.7888542413711548,208.0749969482422,2048.0,2.0,0.10000000149011612,208.0749969482422,2048.0,2.0,0.10000000149011612,0.0,337.125,507.0,241.0,0.0,6.944127380847931e-05,16.240062713623047,32.5851936340332,0.07239848375320435,0.125,36.97498198598623,41.257601553574204,3.745203448459506,0.003921911120414734,26.818319246172905,0.07901412807404995,108.88843549974263,5.006231367588043e-05,4.442506546435928,1.2297468473116702,0.00017983818417162205,21808.0,108.88843549974263,25.034798116889494,
926,926,1715.0,2701.0,986.0,2153.0,2181.0,2167.125,4.4071478843688965,-3.24961543083202e-05,0.0,-0.010814955104797264,0.0,9.03125,0.02781770360778943,30.037012577056885,33.48828125,124.96602630615234,5e-06,926.0,0.0,7.800000190734863,10.0,-10.0,7.800000190734863,10.0,-10.0,-0.013552013784646988,1.7888447046279907,-1.7888447046279907,-0.013552013784646988,1.7888447046279907,-1.7888447046279907,3.299999952316284,9.0,3.0,0.0,3.299999952316284,9.0,3.0,0.0,0.0,430.125,535.0,340.0,0.0,6.027519702911377e-05,0.10661391913890839,0.2216411828994751,0.07525216042995453,0.125,4.965499991551042,32.768826864659786,3.4147521276026964,0.002989359200000763,24.042495418339968,0.08030087500810623,65.280436784029,5.5108219385147095e-05,37.61742417841698,1.3867736873934342,0.0001724265559209069,17337.0,65.280436784029,33.19715839478255,
927,927,1392.0,4200.0,2808.0,2519.0,2661.0,2578.375,4.768704414367676,-0.00048275455832481504,0.006666666828095913,0.015540839172899723,0.0,10.5,0.03294888499716967,30.037012577056885,33.48828125,125.08917617797852,5e-06,927.0,0.0,7.099999904632568,10.0,-10.0,7.099999904632568,10.0,-10.0,0.059465158730745316,1.5428308248519897,-1.7888447046279907,0.059465158730745316,1.5428308248519897,-1.7888447046279907,3.424999952316284,10.0,3.0,0.0,3.424999952316284,10.0,3.0,0.0,0.0,512.25,837.0,275.0,0.0,6.12940639257431e-05,0.1366845965385437,0.21132399141788483,0.07888247072696686,0.125,5.572325652465224,39.03012931719422,3.4644094854593277,0.0039569418877363205,24.39782677590847,0.09328333660960197,72.57130197435617,0.00013129226863384247,40.673909872008934,1.1828102378391656,0.00019183312589015952,20627.0,72.57130197435617,35.528851348307015,
928,928,1410.0,3681.0,2271.0,1986.0,3762.0,2286.625,6.1900835037231445,0.00012352451682090746,0.00416666679084301,0.017753941224509618,0.0,5.515625,0.02842586640208812,30.037012577056885,33.48828125,125.08729124069214,5e-06,928.0,0.0,6.409388065338135,10.0,-10.124481201171875,6.409388065338135,10.0,-10.124481201171875,-1.4301482439041138,1.1184064149856567,-1.7888541221618652,-1.4301482439041138,1.1184064149856567,-1.7888541221618652,72.69999694824219,2048.0,3.0,0.02500000037252903,72.69999694824219,2048.0,3.0,0.02500000037252903,0.0,384.625,495.0,279.0,0.0,6.526336073875427e-05,5.521275520324707,32.13265609741211,0.07408531755208969,0.125,36.460384199395776,47.82706510461867,3.4857285860925913,0.004561910405755043,25.22105148807168,0.07413226366043091,113.0809267014265,0.00010680593550205231,12.537958803093458,1.3787269167480283,0.00024938011292598497,18293.0,113.0809267014265,20.22113778778534,
929,929,1706.0,4732.0,3026.0,2134.0,3868.0,2806.25,7.162164211273193,-3.2957196235655976e-05,0.0,-0.0035831637273076923,0.0,13.53125,0.03466488816522385,30.037012577056885,33.48828125,125.07095003128052,5e-06,929.0,0.0,2.386906623840332,10.0,-10.023734092712402,2.386906623840332,10.0,-10.023734092712402,-1.0376784801483154,1.7888541221618652,-1.7888541221618652,-1.0376784801483154,1.7888541221618652,-1.7888541221618652,155.75,2048.0,3.0,0.02500000037252903,155.75,2048.0,3.0,0.02500000037252903,0.0,405.5,605.0,338.0,0.0,5.9856101870536804e-05,10.584529876708984,32.249324798583984,0.07976211607456207,0.125,36.723352720960975,35.60257869400084,3.607262771576643,0.004698978736996651,25.84504091180861,0.07689863815903664,101.8679559379816,5.0727277994155884e-05,5.894599152642211,1.1512267666729894,0.0002093086297103185,22450.0,101.8679559379816,27.547917047716926,
930,930,1641.0,4899.0,3258.0,2284.0,3910.0,2858.5,7.696375846862793,-0.0007723218202590913,0.01250000037252903,-0.020793031361245086,0.0,14.09375,0.034635195988289735,30.037012577056885,33.48828125,125.10003328323364,5e-06,930.0,0.0,5.634405136108398,10.0,-10.06944465637207,5.634405136108398,10.0,-10.06944465637207,-0.6268652081489563,1.1938085556030273,-1.7888541221618652,-0.6268652081489563,1.1938085556030273,-1.7888541221618652,155.3249969482422,2048.0,3.0,0.05000000074505806,155.3249969482422,2048.0,3.0,0.05000000074505806,0.0,416.375,754.0,321.0,0.0,6.087496876716614e-05,10.574195861816406,32.853755950927734,0.08015749603509903,0.125,37.13698198646307,37.29521996900439,3.6282760743051767,0.00481000728905201,26.326509514823556,0.07144605182111263,104.47131143324077,7.92238861322403e-05,5.97730275011477,1.1512379532457389,0.00021033790838954038,22868.0,104.47131143324077,27.36157860741164,46.70770913362503
931,931,1355.0,3622.0,2267.0,1851.0,2547.0,2041.375,7.099743843078613,-0.0001146168634295508,0.00416666679084301,-5.60313266760204e-05,0.0,7.0,0.025800706796877584,30.037012577056885,33.48828125,128.6195707321167,5e-06,931.0,0.0,4.800000190734863,10.0,-10.0,4.800000190734863,10.0,-10.0,-0.0010322550078853965,1.7888542413711548,-1.7888447046279907,-0.0010322550078853965,1.7888542413711548,-1.7888447046279907,27.524999618530273,975.0,3.0,0.0,27.524999618530273,975.0,3.0,0.0,0.0,380.75,721.0,268.0,0.0,6.305426359176636e-05,2.01064133644104,15.28786849975586,0.07483233511447906,0.125,20.34267009422183,58.69831281900406,3.5492175482213497,0.0033844318240880966,24.530787428840995,0.07610644213855267,107.20744510740042,4.925765097141266e-05,18.476539595115195,1.5020995302700995,0.0002072397173527706,16331.0,107.20744510740042,19.04135480474281,
932,932,1712.0,5246.0,3534.0,2286.0,3904.0,2752.125,7.7014336585998535,0.0002759999036788932,0.0,0.010534557915525511,0.0,9.03125,0.03398192400134343,30.037012577056885,33.48828125,125.06408309936523,5e-06,932.0,0.0,1.5125000476837158,10.0,-10.0,1.5125000476837158,10.0,-10.0,-0.002927358029410243,1.1925690174102783,-1.7888447046279907,-0.002927358029410243,1.1925690174102783,-1.7888447046279907,54.67499923706055,2048.0,3.0,0.02500000037252903,54.67499923706055,2048.0,3.0,0.02500000037252903,0.0,495.75,1044.0,296.0,0.0,5.853734910488129e-05,4.203483581542969,32.53851318359375,0.09740123152732849,0.125,37.53866943717003,54.45783313922584,3.54079801030457,0.004944080486893654,25.538409067317843,0.09200776368379593,121.17953176610172,5.190074443817139e-05,17.164457904513046,1.1599404581604145,0.00022455740958775736,22017.0,121.17953176610172,22.711137432946153,
933,933,1505.0,3425.0,1920.0,2382.0,3458.0,2535.0,8.169900894165039,-0.001095709837973119,0.00416666679084301,-0.009032358402782848,0.0,15.53125,0.03189173970511822,30.037012577056885,33.48828125,123.99852132797241,5e-06,933.0,0.0,8.124245643615723,10.0,-10.030180931091309,8.124245643615723,10.0,-10.030180931091309,-1.1221950054168701,1.4142094850540161,-1.7883237600326538,-1.1221950054168701,1.4142094850540161,-1.7883237600326538,47.25,1481.0,3.0,0.0,47.25,1481.0,3.0,0.0,0.0,459.75,682.0,298.0,0.0,6.284937262535095e-05,3.546860694885254,23.236583709716797,0.0731801688671112,0.125,27.634202597662807,51.45456953346729,3.50944403745234,0.004332561045885086,24.81472536921501,0.07727864943444729,107.50249133817852,6.428919732570648e-05,14.621271215694607,1.2236057874366377,0.000213637132440093,20280.0,107.50249133817852,23.58084885703219,
